datetime,temp_heated,temp_out,temp_low,temp_high,moist_F,moist_V,moist_E,moist_true
2024-10-19 18:50:39+03:00,68.80,21.50,41.60,28.40,,,,
2024-10-19 18:50:39.315000+03:00,,,,,156.60,148.25,170.20,
2024-10-19 18:50:40+03:00,69.70,22.80,42.30,28.90,,,,
2024-10-19 18:50:41.013000+03:00,,,,,157.25,147.95,169.60,
2024-10-19 18:50:42+03:00,68.20,21.30,41.30,28.40,,,,
2024-10-19 18:50:42.699000+03:00,,,,,156.65,147.95,169.55,
2024-10-19 18:50:44+03:00,68.30,21.50,43.00,28.40,,,,
2024-10-19 18:50:44.368000+03:00,,,,,156.25,147.95,170.00,
2024-10-19 18:50:45+03:00,68.20,22.10,41.10,29.20,,,,
2024-10-19 18:50:46.129000+03:00,,,,,157.15,147.95,169.30,
2024-10-19 18:50:47+03:00,68.80,22.10,41.10,28.60,,,,
2024-10-19 18:50:47.810000+03:00,,,,,156.75,147.95,169.50,
2024-10-19 18:50:49+03:00,68.10,21.40,40.20,27.80,,,,
2024-10-19 18:50:49.482000+03:00,,,,,157.50,148.90,170.75,
2024-10-19 18:50:51+03:00,68.70,21.40,42.60,28.50,,,,
2024-10-19 18:50:51.144000+03:00,,,,,156.80,147.95,169.65,
2024-10-19 18:50:52+03:00,68.20,21.50,40.40,28.70,,,,
2024-10-19 18:50:52.836000+03:00,,,,,156.15,147.65,169.20,
2024-10-19 18:50:54+03:00,70.10,21.90,39.70,32.20,,,,
2024-10-19 18:50:54.572000+03:00,,,,,155.90,147.95,170.40,
2024-10-19 18:50:56+03:00,68.70,21.50,39.90,28.30,,,,
2024-10-19 18:50:56.198000+03:00,,,,,155.25,147.30,169.15,
2024-10-19 18:50:57+03:00,68.90,22.40,40.50,28.20,,,,
2024-10-19 18:50:57.885000+03:00,,,,,156.95,148.25,169.80,
2024-10-19 18:50:59+03:00,68.40,21.60,39.70,28.10,,,,
2024-10-19 18:50:59.559000+03:00,,,,,155.80,147.65,169.40,
2024-10-19 18:51:01+03:00,68.20,21.40,39.70,28.20,,,,
2024-10-19 18:51:01.249000+03:00,,,,,156.15,147.65,169.45,
2024-10-19 18:51:02+03:00,68.40,21.50,39.90,28.10,,,,
2024-10-19 18:51:02.998000+03:00,,,,,156.35,147.95,169.85,
2024-10-19 18:51:04+03:00,68.00,21.40,40.00,28.00,,,,
2024-10-19 18:51:04.709000+03:00,,,,,156.40,147.95,169.95,
2024-10-19 18:51:06+03:00,68.20,21.80,39.70,28.40,,,,
2024-10-19 18:51:06.486000+03:00,,,,,156.80,147.95,169.75,
2024-10-19 18:51:07+03:00,69.10,21.60,39.90,28.20,,,,
2024-10-19 18:51:08.088000+03:00,,,,,155.80,147.65,169.60,
2024-10-19 18:51:09+03:00,68.20,21.50,39.10,28.00,,,,
2024-10-19 18:51:09.783000+03:00,,,,,156.85,147.95,169.80,
2024-10-19 18:51:11+03:00,68.30,21.60,39.20,28.10,,,,
2024-10-19 18:51:11.510000+03:00,,,,,156.50,147.65,169.30,
2024-10-19 18:51:13+03:00,70.70,21.30,39.00,28.50,,,,
2024-10-19 18:51:13.208000+03:00,,,,,156.75,147.65,169.00,
2024-10-19 18:51:14+03:00,67.80,21.50,38.70,29.30,,,,
2024-10-19 18:51:14.908000+03:00,,,,,156.45,147.65,169.05,
2024-10-19 18:51:16+03:00,68.20,21.30,38.60,29.30,,,,
2024-10-19 18:51:16.607000+03:00,,,,,155.95,147.65,169.50,
2024-10-19 18:51:18+03:00,68.30,21.40,39.70,29.30,,,,
2024-10-19 18:51:18.298000+03:00,,,,,155.55,147.65,169.45,
2024-10-19 18:51:19+03:00,68.20,22.00,38.70,30.60,,,,
2024-10-19 18:51:19.963000+03:00,,,,,155.15,147.30,169.15,
2024-10-19 18:51:21+03:00,69.10,21.40,37.40,28.40,,,,
2024-10-19 18:51:21.661000+03:00,,,,,155.65,147.65,169.60,
2024-10-19 18:51:23+03:00,68.50,21.10,38.00,28.00,,,,
2024-10-19 18:51:23.343000+03:00,,,,,154.30,146.70,168.75,
2024-10-19 18:51:24+03:00,68.00,21.50,37.30,28.60,,,,
2024-10-19 18:51:25.053000+03:00,,,,,156.05,147.95,170.00,
2024-10-19 18:51:26+03:00,68.30,21.40,37.10,27.90,,,,
2024-10-19 18:51:26.776000+03:00,,,,,156.40,147.65,169.50,
2024-10-19 18:51:28+03:00,68.50,21.80,36.80,28.40,,,,
2024-10-19 18:51:28.468000+03:00,,,,,156.85,147.95,169.60,
2024-10-19 18:51:30+03:00,68.60,22.60,38.60,27.80,,,,
2024-10-19 18:51:30.148000+03:00,,,,,156.50,147.95,169.50,
2024-10-19 18:51:31+03:00,68.60,21.80,37.40,28.00,,,,
2024-10-19 18:51:31.868000+03:00,,,,,156.30,147.30,168.50,
2024-10-19 18:51:33+03:00,69.60,21.60,36.60,28.40,,,,
2024-10-19 18:51:33.550000+03:00,,,,,156.60,147.30,168.55,
2024-10-19 18:51:35+03:00,68.50,21.80,37.00,28.40,,,,
2024-10-19 18:51:35.233000+03:00,,,,,155.45,146.70,168.00,
2024-10-19 18:51:36+03:00,68.00,21.60,37.00,28.20,,,,
2024-10-19 18:51:36.975000+03:00,,,,,156.65,147.95,169.45,
2024-10-19 18:51:38+03:00,67.90,21.60,37.00,28.60,,,,
2024-10-19 18:51:38.648000+03:00,,,,,156.05,147.30,169.00,
2024-10-19 18:51:40+03:00,68.10,21.70,37.10,28.10,,,,
2024-10-19 18:51:40.336000+03:00,,,,,155.55,147.30,169.25,
2024-10-19 18:51:41+03:00,67.70,21.40,36.60,28.30,,,,
2024-10-19 18:51:42.059000+03:00,,,,,156.30,147.65,169.60,
2024-10-19 18:51:43+03:00,67.90,21.50,36.90,28.20,,,,
2024-10-19 18:51:43.778000+03:00,,,,,155.15,147.00,168.95,
2024-10-19 18:51:45+03:00,68.80,21.50,36.60,28.00,,,,
2024-10-19 18:51:45.447000+03:00,,,,,157.30,147.95,169.50,
2024-10-19 18:51:47+03:00,67.70,21.60,37.00,28.50,,,,
2024-10-19 18:51:47.153000+03:00,,,,,156.85,148.25,170.20,
2024-10-19 18:51:48+03:00,68.30,21.40,36.60,28.30,,,,
2024-10-19 18:51:48.901000+03:00,,,,,154.60,147.00,169.05,
2024-10-19 18:51:50+03:00,68.10,21.20,36.20,27.80,,,,
2024-10-19 18:51:50.592000+03:00,,,,,156.60,147.65,168.80,
2024-10-19 18:51:52+03:00,68.40,21.80,37.60,28.00,,,,
2024-10-19 18:51:52.270000+03:00,,,,,157.50,147.95,169.00,
2024-10-19 18:51:53+03:00,67.80,21.30,37.40,28.10,,,,
2024-10-19 18:51:53.955000+03:00,,,,,158.50,148.90,170.20,
2024-10-19 18:51:55+03:00,68.10,22.40,37.70,28.20,,,,
2024-10-19 18:51:55.681000+03:00,,,,,156.10,147.65,169.15,
2024-10-19 18:51:57+03:00,68.30,21.50,37.50,28.20,,,,
2024-10-19 18:51:57.460000+03:00,,,,,157.35,147.95,169.45,
2024-10-19 18:51:58+03:00,68.80,21.50,37.50,28.20,,,,
2024-10-19 18:51:59.140000+03:00,,,,,155.85,147.65,169.70,
2024-10-19 18:52:00+03:00,68.60,21.40,37.90,28.70,,,,
2024-10-19 18:52:00.859000+03:00,,,,,155.55,147.30,169.00,
2024-10-19 18:52:02+03:00,68.10,21.10,39.40,28.40,,,,
2024-10-19 18:52:02.590000+03:00,,,,,157.00,147.95,169.25,
2024-10-19 18:52:04+03:00,68.40,21.50,38.00,27.90,,,,
2024-10-19 18:52:04.248000+03:00,,,,,156.90,147.95,169.70,
2024-10-19 18:52:05+03:00,68.20,20.90,38.40,28.40,,,,
2024-10-19 18:52:05.951000+03:00,,,,,158.20,148.60,170.00,
2024-10-19 18:52:07+03:00,67.90,21.40,37.90,27.80,,,,
2024-10-19 18:52:07.661000+03:00,,,,,156.10,147.65,169.20,
2024-10-19 18:52:09+03:00,68.10,21.20,38.40,27.30,,,,
2024-10-19 18:52:09.357000+03:00,,,,,155.85,147.30,169.15,
2024-10-19 18:52:10+03:00,68.20,21.70,38.80,28.20,,,,
2024-10-19 18:52:11.043000+03:00,,,,,155.60,147.30,169.00,
2024-10-19 18:52:12+03:00,68.20,23.80,38.70,28.10,,,,
2024-10-19 18:52:12.744000+03:00,,,,,156.50,148.25,170.35,
2024-10-19 18:52:14+03:00,67.80,20.90,38.60,28.20,,,,
2024-10-19 18:52:14.418000+03:00,,,,,156.35,147.95,169.80,
2024-10-19 18:52:16+03:00,67.80,21.20,38.70,28.20,,,,
2024-10-19 18:52:16.135000+03:00,,,,,155.90,147.65,169.50,
2024-10-19 18:52:17+03:00,69.50,21.00,39.10,28.40,,,,
2024-10-19 18:52:17.828000+03:00,,,,,157.15,147.95,169.25,
2024-10-19 18:52:19+03:00,67.90,20.90,38.20,27.90,,,,
2024-10-19 18:52:19.490000+03:00,,,,,154.90,147.00,169.20,
2024-10-19 18:52:21+03:00,67.50,21.30,39.00,28.00,,,,
2024-10-19 18:52:21.193000+03:00,,,,,157.70,148.25,169.75,
2024-10-19 18:52:22+03:00,67.70,21.20,39.30,27.90,,,,
2024-10-19 18:52:22.878000+03:00,,,,,157.65,148.60,170.05,
2024-10-19 18:52:24+03:00,68.00,21.00,39.10,28.20,,,,
2024-10-19 18:52:24.576000+03:00,,,,,157.25,147.95,169.45,
2024-10-19 18:52:26+03:00,68.50,21.30,39.50,27.90,,,,
2024-10-19 18:52:26.424000+03:00,,,,,156.25,148.25,170.40,
2024-10-19 18:52:27+03:00,67.60,21.20,39.00,28.20,,,,
2024-10-19 18:52:27.939000+03:00,,,,,156.55,147.65,169.10,
2024-10-19 18:52:29+03:00,67.50,21.70,39.70,27.50,,,,
2024-10-19 18:52:29.694000+03:00,,,,,155.25,147.95,170.30,
2024-10-19 18:52:31+03:00,68.30,20.90,39.70,27.90,,,,
2024-10-19 18:52:31.363000+03:00,,,,,156.70,147.95,169.90,
2024-10-19 18:52:32+03:00,67.60,21.50,39.70,28.80,,,,
2024-10-19 18:52:33.095000+03:00,,,,,156.40,147.95,169.90,
2024-10-19 18:52:34+03:00,68.30,21.50,40.10,28.70,,,,
2024-10-19 18:52:34.763000+03:00,,,,,156.95,148.25,170.05,
2024-10-19 18:52:36+03:00,67.80,21.40,40.70,28.40,,,,
2024-10-19 18:52:36.480000+03:00,,,,,156.65,148.25,170.00,
2024-10-19 18:52:38+03:00,67.60,21.40,40.20,28.20,,,,
2024-10-19 18:52:38.245000+03:00,,,,,156.45,148.25,170.35,
2024-10-19 18:52:39+03:00,68.20,21.50,40.90,28.40,,,,
2024-10-19 18:52:39.867000+03:00,,,,,155.35,147.65,169.65,
2024-10-19 18:52:41+03:00,68.00,21.30,40.80,28.20,,,,
2024-10-19 18:52:41.561000+03:00,,,,,155.95,147.95,170.15,
2024-10-19 18:52:43+03:00,67.60,21.20,41.20,27.80,,,,
2024-10-19 18:52:43.312000+03:00,,,,,157.55,147.95,169.30,
2024-10-19 18:52:44+03:00,68.50,21.20,41.60,27.90,,,,
2024-10-19 18:52:44.968000+03:00,,,,,156.50,148.60,170.80,
2024-10-19 18:52:46+03:00,68.00,21.50,41.40,28.80,,,,
2024-10-19 18:52:46.687000+03:00,,,,,156.80,147.65,169.20,
2024-10-19 18:52:48+03:00,68.40,21.00,42.40,28.00,,,,
2024-10-19 18:52:48.369000+03:00,,,,,157.35,148.25,169.95,
2024-10-19 18:52:49+03:00,67.80,21.60,46.40,27.70,,,,
2024-10-19 18:52:50.036000+03:00,,,,,156.85,147.95,169.45,
2024-10-19 18:52:51+03:00,68.30,20.90,44.40,34.90,,,,
2024-10-19 18:52:51.753000+03:00,,,,,156.05,147.65,169.40,
2024-10-19 18:52:53+03:00,68.00,21.60,42.70,28.10,,,,
2024-10-19 18:52:53.433000+03:00,,,,,156.05,147.30,169.00,
2024-10-19 18:52:54+03:00,67.50,21.40,42.60,27.70,,,,
2024-10-19 18:52:55.124000+03:00,,,,,155.30,147.30,169.10,
2024-10-19 18:52:56+03:00,69.10,21.70,43.30,28.50,,,,
2024-10-19 18:52:56.839000+03:00,,,,,156.70,147.95,169.70,
2024-10-19 18:52:58+03:00,67.30,21.20,43.10,28.40,,,,
2024-10-19 18:52:58.537000+03:00,,,,,155.35,147.65,169.65,
2024-10-19 18:53:00+03:00,67.90,21.60,43.00,28.00,,,,
2024-10-19 18:53:00.199000+03:00,,,,,157.10,147.95,169.45,
2024-10-19 18:53:01+03:00,67.90,21.60,43.10,28.30,,,,
2024-10-19 18:53:01.880000+03:00,,,,,156.85,147.95,169.80,
2024-10-19 18:53:03+03:00,68.10,21.60,44.20,28.10,,,,
2024-10-19 18:53:03.639000+03:00,,,,,156.85,147.95,169.45,
2024-10-19 18:53:05+03:00,67.60,21.60,44.00,28.60,,,,
2024-10-19 18:53:05.362000+03:00,,,,,156.75,147.65,169.05,
2024-10-19 18:53:06+03:00,67.40,21.20,44.00,28.30,,,,
2024-10-19 18:53:07.101000+03:00,,,,,156.95,148.25,170.20,
2024-10-19 18:53:08+03:00,68.00,22.60,43.90,28.20,,,,
2024-10-19 18:53:08.763000+03:00,,,,,155.95,147.65,169.25,
2024-10-19 18:53:10+03:00,67.30,21.50,44.20,28.40,,,,
2024-10-19 18:53:10.449000+03:00,,,,,155.65,147.30,169.05,
2024-10-19 18:53:12+03:00,67.10,21.30,44.70,28.20,,,,
2024-10-19 18:53:12.172000+03:00,,,,,157.10,148.25,169.90,
2024-10-19 18:53:13+03:00,67.40,21.50,44.20,28.70,,,,
2024-10-19 18:53:13.903000+03:00,,,,,157.60,147.95,169.10,
2024-10-19 18:53:15+03:00,67.50,21.50,45.80,28.80,,,,
2024-10-19 18:53:15.617000+03:00,,,,,156.35,147.95,170.05,
2024-10-19 18:53:17+03:00,67.60,21.80,46.20,27.80,,,,
2024-10-19 18:53:17.337000+03:00,,,,,155.85,147.65,169.50,
2024-10-19 18:53:18+03:00,67.60,21.70,45.90,28.00,,,,
2024-10-19 18:53:19.005000+03:00,,,,,156.15,147.30,168.95,
2024-10-19 18:53:20+03:00,67.10,21.40,45.80,28.00,,,,
2024-10-19 18:53:20.702000+03:00,,,,,155.50,147.30,169.10,
2024-10-19 18:53:23+03:00,68.20,21.80,45.80,28.30,,,,
2024-10-19 18:53:23.162000+03:00,,,,,157.30,148.25,170.10,
2024-10-19 18:53:24+03:00,67.90,21.50,46.10,27.90,,,,
2024-10-19 18:53:24.850000+03:00,,,,,157.70,148.60,169.95,
2024-10-19 18:53:26+03:00,67.50,21.70,46.90,28.70,,,,
2024-10-19 18:53:26.595000+03:00,,,,,156.30,147.65,169.20,
2024-10-19 18:53:28+03:00,67.60,21.50,46.50,28.00,,,,
2024-10-19 18:53:28.226000+03:00,,,,,155.65,147.30,168.85,
2024-10-19 18:53:29+03:00,67.00,21.20,47.20,28.60,,,,
2024-10-19 18:53:29.935000+03:00,,,,,155.85,147.65,169.85,
2024-10-19 18:53:31+03:00,68.20,21.70,46.70,28.20,,,,
2024-10-19 18:53:31.598000+03:00,,,,,155.85,147.30,169.20,
2024-10-19 18:53:33+03:00,67.40,21.90,48.20,28.30,,,,
2024-10-19 18:53:33.313000+03:00,,,,,156.35,148.25,170.35,
2024-10-19 18:53:34+03:00,67.40,20.90,47.50,28.40,,,,
2024-10-19 18:53:35.043000+03:00,,,,,158.15,148.90,170.40,
2024-10-19 18:53:36+03:00,67.90,22.10,47.00,28.20,,,,
2024-10-19 18:53:36.703000+03:00,,,,,157.00,148.25,170.00,
2024-10-19 18:53:38+03:00,68.10,21.70,48.10,31.30,,,,
2024-10-19 18:53:38.396000+03:00,,,,,156.00,147.65,169.40,
2024-10-19 18:53:39+03:00,67.50,21.40,48.30,28.30,,,,
2024-10-19 18:53:40.050000+03:00,,,,,156.10,147.65,169.40,
2024-10-19 18:53:41+03:00,67.30,21.50,48.50,28.10,,,,
2024-10-19 18:53:41.804000+03:00,,,,,156.55,147.95,169.90,
2024-10-19 18:53:43+03:00,68.30,21.80,48.60,27.90,,,,
2024-10-19 18:53:43.490000+03:00,,,,,156.05,147.65,169.35,
2024-10-19 18:53:45+03:00,67.10,21.60,48.90,28.90,,,,
2024-10-19 18:53:45.159000+03:00,,,,,156.70,147.95,169.85,
2024-10-19 18:53:46+03:00,67.70,21.70,48.40,28.20,,,,
2024-10-19 18:53:46.843000+03:00,,,,,155.85,147.65,169.35,
2024-10-19 18:53:48+03:00,71.50,23.60,48.40,28.30,,,,
2024-10-19 18:53:48.561000+03:00,,,,,156.50,147.65,168.85,
2024-10-19 18:53:50+03:00,68.00,21.80,48.10,28.20,,,,
2024-10-19 18:53:50.273000+03:00,,,,,156.35,147.95,169.75,
2024-10-19 18:53:51+03:00,67.90,21.90,47.90,28.10,,,,
2024-10-19 18:53:51.932000+03:00,,,,,155.65,147.65,169.50,
2024-10-19 18:53:53+03:00,67.60,21.40,48.30,36.10,,,,
2024-10-19 18:53:53.634000+03:00,,,,,157.10,147.95,169.25,
2024-10-19 18:53:55+03:00,67.90,22.00,47.30,28.60,,,,
2024-10-19 18:53:55.315000+03:00,,,,,157.65,148.60,170.10,
2024-10-19 18:53:56+03:00,67.50,21.30,47.30,28.70,,,,
2024-10-19 18:53:57.183000+03:00,,,,,155.90,147.95,170.10,
2024-10-19 18:53:58+03:00,67.80,20.80,47.20,28.40,,,,
2024-10-19 18:53:58.748000+03:00,,,,,157.15,148.25,169.90,
2024-10-19 18:54:00+03:00,68.00,21.60,46.50,28.20,,,,
2024-10-19 18:54:00.478000+03:00,,,,,155.25,147.30,169.35,
2024-10-19 18:54:02+03:00,67.90,21.30,46.50,28.50,,,,
2024-10-19 18:54:02.206000+03:00,,,,,156.30,147.65,169.40,
2024-10-19 18:54:03+03:00,67.70,21.60,46.30,28.00,,,,
2024-10-19 18:54:03.930000+03:00,,,,,155.15,147.30,169.40,
2024-10-19 18:54:05+03:00,68.30,21.80,45.70,28.40,,,,
2024-10-19 18:54:05.648000+03:00,,,,,157.15,147.95,169.50,
2024-10-19 18:54:07+03:00,67.80,22.00,45.10,28.40,,,,
2024-10-19 18:54:07.467000+03:00,,,,,157.50,148.60,170.60,
2024-10-19 18:54:08+03:00,67.60,21.50,44.80,28.40,,,,
2024-10-19 18:54:10+03:00,67.60,21.30,44.50,28.70,,,,
2024-10-19 18:54:10.755000+03:00,,,,,158.00,148.25,169.45,
2024-10-19 18:54:12+03:00,70.80,21.50,44.20,28.60,,,,
2024-10-19 18:54:12.468000+03:00,,,,,156.10,147.65,169.35,
2024-10-19 18:54:14+03:00,67.80,21.50,45.00,28.20,,,,
2024-10-19 18:54:14.188000+03:00,,,,,157.75,148.25,169.30,
2024-10-19 18:54:15+03:00,68.10,21.50,43.70,28.10,,,,
2024-10-19 18:54:15.933000+03:00,,,,,156.85,147.95,169.75,
2024-10-19 18:54:17+03:00,67.60,21.50,43.20,29.00,,,,
2024-10-19 18:54:17.671000+03:00,,,,,156.65,148.25,170.05,
2024-10-19 18:54:19+03:00,67.90,20.90,43.00,28.20,,,,
2024-10-19 18:54:19.377000+03:00,,,,,157.35,148.60,170.15,
2024-10-19 18:54:20+03:00,68.40,21.20,43.00,28.40,,,,
2024-10-19 18:54:21.022000+03:00,,,,,156.60,147.65,169.20,
2024-10-19 18:54:22+03:00,68.60,22.60,42.80,28.40,,,,
2024-10-19 18:54:22.734000+03:00,,,,,155.95,147.65,169.30,
2024-10-19 18:54:24+03:00,68.30,21.20,42.00,28.10,,,,
2024-10-19 18:54:24.439000+03:00,,,,,155.70,147.65,169.50,
2024-10-19 18:54:25+03:00,68.40,21.30,42.30,28.40,,,,
2024-10-19 18:54:26.134000+03:00,,,,,156.60,148.25,170.15,
2024-10-19 18:54:27+03:00,68.20,21.80,41.70,28.30,,,,
2024-10-19 18:54:27.838000+03:00,,,,,157.30,147.95,169.50,
2024-10-19 18:54:29+03:00,68.20,21.80,42.60,28.80,,,,
2024-10-19 18:54:29.518000+03:00,,,,,156.90,148.25,170.25,
2024-10-19 18:54:31+03:00,71.70,21.20,41.30,28.00,,,,
2024-10-19 18:54:31.183000+03:00,,,,,156.80,147.95,169.40,
2024-10-19 18:54:32+03:00,68.00,22.20,41.20,29.40,,,,
2024-10-19 18:54:32.904000+03:00,,,,,156.75,148.25,170.05,
2024-10-19 18:54:34+03:00,68.40,21.50,40.90,28.20,,,,
2024-10-19 18:54:34.595000+03:00,,,,,157.50,147.95,169.30,
2024-10-19 18:54:36+03:00,68.20,21.70,40.80,28.10,,,,
2024-10-19 18:54:36.312000+03:00,,,,,156.50,147.95,169.75,
2024-10-19 18:54:37+03:00,68.00,21.00,40.30,28.20,,,,
2024-10-19 18:54:38.006000+03:00,,,,,156.15,147.65,169.65,
2024-10-19 18:54:39+03:00,68.00,21.40,41.00,28.40,,,,
2024-10-19 18:54:39.752000+03:00,,,,,155.95,147.30,168.90,
2024-10-19 18:54:41+03:00,68.10,20.90,40.50,29.00,,,,
2024-10-19 18:54:41.419000+03:00,,,,,156.70,147.95,169.60,
2024-10-19 18:54:42+03:00,68.60,21.10,40.10,28.30,,,,
2024-10-19 18:54:43.093000+03:00,,,,,158.25,148.60,170.00,
2024-10-19 18:54:44+03:00,68.20,21.10,39.90,28.10,,,,
2024-10-19 18:54:44.805000+03:00,,,,,156.50,147.95,170.10,
2024-10-19 18:54:46+03:00,68.50,21.40,39.70,31.30,,,,
2024-10-19 18:54:46.496000+03:00,,,,,156.40,147.95,169.80,
2024-10-19 18:54:48+03:00,68.40,21.30,39.30,28.10,,,,
2024-10-19 18:54:48.209000+03:00,,,,,156.75,148.25,170.05,
2024-10-19 18:54:49+03:00,68.30,21.50,40.20,28.40,,,,
2024-10-19 18:54:49.900000+03:00,,,,,156.75,147.65,169.20,
2024-10-19 18:54:51+03:00,67.80,22.00,38.80,28.60,,,,
2024-10-19 18:54:51.596000+03:00,,,,,157.10,148.25,170.20,
2024-10-19 18:54:53+03:00,67.80,21.10,38.90,28.10,,,,
2024-10-19 18:54:53.285000+03:00,,,,,158.15,148.60,170.10,
2024-10-19 18:54:54+03:00,67.50,21.00,38.40,29.80,,,,
2024-10-19 18:54:54.964000+03:00,,,,,157.00,148.25,170.30,
2024-10-19 18:54:56+03:00,70.10,23.40,38.10,28.10,,,,
2024-10-19 18:54:56.661000+03:00,,,,,155.85,147.65,169.50,
2024-10-19 18:54:58+03:00,68.00,21.20,39.10,28.20,,,,
2024-10-19 18:54:58.408000+03:00,,,,,157.25,147.95,169.35,
2024-10-19 18:54:59+03:00,67.70,20.90,37.90,28.40,,,,
2024-10-19 18:55:00.080000+03:00,,,,,156.50,147.65,169.10,
2024-10-19 18:55:01+03:00,68.10,20.90,38.20,28.50,,,,
2024-10-19 18:55:01.771000+03:00,,,,,157.40,148.60,170.25,
2024-10-19 18:55:03+03:00,67.80,23.50,37.80,28.30,,,,
2024-10-19 18:55:03.458000+03:00,,,,,156.60,147.95,169.45,
2024-10-19 18:55:05+03:00,67.90,21.20,37.70,28.10,,,,
2024-10-19 18:55:05.156000+03:00,,,,,155.30,147.30,169.15,
2024-10-19 18:55:06+03:00,67.60,21.50,37.80,28.10,,,,
2024-10-19 18:55:06.857000+03:00,,,,,158.40,148.60,169.70,
2024-10-19 18:55:08+03:00,67.30,20.80,38.30,28.40,,,,
2024-10-19 18:55:08.554000+03:00,,,,,157.60,147.95,169.30,
2024-10-19 18:55:10+03:00,67.50,20.80,37.70,28.40,,,,
2024-10-19 18:55:10.285000+03:00,,,,,158.35,148.90,170.10,
2024-10-19 18:55:11+03:00,68.10,21.40,37.70,28.40,,,,
2024-10-19 18:55:11.951000+03:00,,,,,155.20,147.00,168.60,
2024-10-19 18:55:13+03:00,70.20,21.20,37.30,28.40,,,,
2024-10-19 18:55:13.674000+03:00,,,,,156.65,148.25,170.20,
2024-10-19 18:55:15+03:00,69.00,21.00,37.70,28.40,,,,
2024-10-19 18:55:15.355000+03:00,,,,,156.90,148.60,170.60,
2024-10-19 18:55:16+03:00,68.80,21.20,37.60,28.40,,,,
2024-10-19 18:55:17.073000+03:00,,,,,157.90,148.25,169.50,
2024-10-19 18:55:18+03:00,67.80,21.30,38.30,28.40,,,,
2024-10-19 18:55:18.735000+03:00,,,,,156.35,147.30,168.90,
2024-10-19 18:55:20+03:00,68.20,21.20,37.30,28.40,,,,
2024-10-19 18:55:20.429000+03:00,,,,,157.35,148.25,169.60,
2024-10-19 18:55:22+03:00,67.50,20.70,37.30,28.40,,,,
2024-10-19 18:55:22.240000+03:00,,,,,157.05,148.25,170.20,
2024-10-19 18:55:23+03:00,67.60,21.40,37.70,28.40,,,,
2024-10-19 18:55:23.912000+03:00,,,,,156.45,147.65,169.10,
2024-10-19 18:55:25+03:00,67.70,20.90,37.80,28.20,,,,
2024-10-19 18:55:25.584000+03:00,,,,,158.05,148.60,170.25,
2024-10-19 18:55:27+03:00,67.40,21.00,37.00,28.00,,,,
2024-10-19 18:55:27.407000+03:00,,,,,156.80,147.95,169.30,
2024-10-19 18:55:28+03:00,67.70,21.20,37.00,28.00,,,,
2024-10-19 18:55:28.958000+03:00,,,,,156.70,147.95,169.45,
2024-10-19 18:55:30+03:00,70.30,21.90,37.30,28.40,,,,
2024-10-19 18:55:30.673000+03:00,,,,,156.35,147.65,169.15,
2024-10-19 18:55:32+03:00,67.90,21.00,37.70,30.70,,,,
2024-10-19 18:55:32.347000+03:00,,,,,157.35,148.60,170.55,
2024-10-19 18:55:33+03:00,68.20,21.00,38.00,30.70,,,,
2024-10-19 18:55:34.049000+03:00,,,,,156.35,147.95,169.55,
2024-10-19 18:55:35+03:00,69.00,21.00,38.00,30.70,,,,
2024-10-19 18:55:35.752000+03:00,,,,,157.15,148.25,170.15,
2024-10-19 18:55:37+03:00,67.60,21.10,38.00,30.70,,,,
2024-10-19 18:55:37.459000+03:00,,,,,157.00,148.60,170.55,
2024-10-19 18:55:38+03:00,67.70,21.20,37.80,30.40,,,,
2024-10-19 18:55:39.257000+03:00,,,,,157.15,148.60,170.30,
2024-10-19 18:55:40+03:00,68.30,21.30,38.50,31.00,,,,
2024-10-19 18:55:40.833000+03:00,,,,,156.65,147.65,169.10,
2024-10-19 18:55:42+03:00,72.20,21.40,38.30,31.00,,,,
2024-10-19 18:55:42.566000+03:00,,,,,158.15,148.60,170.00,
2024-10-19 18:55:44+03:00,67.70,21.20,38.30,31.00,,,,
2024-10-19 18:55:44.261000+03:00,,,,,157.45,147.95,169.35,
2024-10-19 18:55:45+03:00,67.20,21.40,38.30,31.00,,,,
2024-10-19 18:55:45.956000+03:00,,,,,157.00,147.95,169.70,
2024-10-19 18:55:47+03:00,67.60,21.40,38.70,29.10,,,,
2024-10-19 18:55:47.612000+03:00,,,,,155.85,147.95,169.90,
2024-10-19 18:55:49+03:00,67.90,21.20,39.50,29.70,,,,
2024-10-19 18:55:49.304000+03:00,,,,,154.95,147.30,169.60,
2024-10-19 18:55:50+03:00,67.40,21.70,39.50,29.70,,,,
2024-10-19 18:55:50.971000+03:00,,,,,156.45,147.95,169.70,
2024-10-19 18:55:52+03:00,67.50,21.20,39.50,29.70,,,,
2024-10-19 18:55:52.679000+03:00,,,,,155.35,147.00,168.60,
2024-10-19 18:55:54+03:00,68.00,21.10,39.50,29.70,,,,
2024-10-19 18:55:54.346000+03:00,,,,,158.05,148.90,170.40,
2024-10-19 18:55:55+03:00,67.20,21.40,39.50,29.70,,,,
2024-10-19 18:55:56.014000+03:00,,,,,155.95,147.65,169.30,
2024-10-19 18:55:57+03:00,67.30,21.60,39.50,28.80,,,,
2024-10-19 18:55:57.874000+03:00,,,,,156.65,147.95,169.80,
2024-10-19 18:55:59+03:00,67.80,22.90,38.60,28.80,,,,
2024-10-19 18:55:59.407000+03:00,,,,,157.95,148.60,169.80,
